id,nbr,cod_cmp,lic_tpd,lib_dip,province,pays,univ,annee
apogee_globalins_47829592,1,EEM,DIE,INGENIEUR D ETAT GENIE ELECTRIQUE ET TELECOMMUNICATIONS,FAHS BNI MAKADA,MAROC,UH2C,2012
apogee_globalins_47829593,4,EEM,DIE,INGENIEUR D ETAT GENIE ELECTRIQUE ET TELECOMMUNICATIONS,MARRAKECH-MEDINA,MAROC,UH2C,2012
apogee_globalins_47829594,3,EEM,DIE,INGENIEUR D ETAT GENIE ELECTRIQUE ET TELECOMMUNICATIONS,MARRAKECH-MENARA,MAROC,UH2C,2012
apogee_globalins_47829595,1,EEM,DIE,INGENIEUR D ETAT GENIE ELECTRIQUE ET TELECOMMUNICATIONS,MEKNES-EL-MENZEH,MAROC,UH2C,2012
apogee_globalins_47829596,5,EEM,DIE,INGENIEUR D ETAT GENIE ELECTRIQUE ET TELECOMMUNICATIONS,AGADIR IDA-TANANE,MAROC,UH2C,2012
apogee_globalins_47829597,1,EEM,DIE,INGENIEUR D ETAT GENIE ELECTRIQUE ET TELECOMMUNICATIONS,MEKNES-AL-ISMAILIA,MAROC,UH2C,2012
apogee_globalins_47829598,7,EEM,DIE,INGENIEUR D ETAT GENIE ELECTRIQUE ET TELECOMMUNICATIONS,AL FIDA DERB SULTAN,MAROC,UH2C,2012
apogee_globalins_47829599,2,EEM,DIE,INGENIEUR D ETAT GENIE ELECTRIQUE ET TELECOMMUNICATIONS,INZEGANE-AIT-MELLOUL,MAROC,UH2C,2012
apogee_globalins_47829600,6,EEM,DIE,INGENIEUR D ETAT GENIE ELECTRIQUE ET TELECOMMUNICATIONS,AIN CHOCK HAY HASSANI,MAROC,UH2C,2012
apogee_globalins_47829601,3,EEM,DIE,INGENIEUR D ETAT GENIE ELECTRIQUE ET TELECOMMUNICATIONS,SIDI BERNOUSSI ZENATA,MAROC,UH2C,2012
apogee_globalins_47829602,3,EEM,DIE,INGENIEUR D ETAT GENIE ELECTRIQUE ET TELECOMMUNICATIONS,AIN SEBAA HAY MOHAMMEDI,MAROC,UH2C,2012
apogee_globalins_47829603,3,EEM,DIE,INGENIEUR D ETAT GENIE ELECTRIQUE ET TELECOMMUNICATIONS,FES-EL-JADID-DAR DBIBAGH,MAROC,UH2C,2012
apogee_globalins_47829604,2,EEM,DIE,INGENIEUR D ETAT CONSTRUCTION MECANIQUE ET PRODUCTION INTEGR,SAFI,MAROC,UH2C,2012
apogee_globalins_47829605,1,EEM,DIE,INGENIEUR D ETAT CONSTRUCTION MECANIQUE ET PRODUCTION INTEGR,TOGO,TOGO,UH2C,2012
apogee_globalins_47829606,6,EEM,DIE,INGENIEUR D ETAT CONSTRUCTION MECANIQUE ET PRODUCTION INTEGR,MAROC,MAROC,UH2C,2012
apogee_globalins_47829607,1,EEM,DIE,INGENIEUR D ETAT CONSTRUCTION MECANIQUE ET PRODUCTION INTEGR,RABAT,MAROC,UH2C,2012
apogee_globalins_47829608,1,EEM,DIE,INGENIEUR D ETAT CONSTRUCTION MECANIQUE ET PRODUCTION INTEGR,GUINEE,GUINEE,UH2C,2012
apogee_globalins_47829609,1,EEM,DIE,INGENIEUR D ETAT CONSTRUCTION MECANIQUE ET PRODUCTION INTEGR,SEFROU,MAROC,UH2C,2012
apogee_globalins_47829610,2,EEM,DIE,INGENIEUR D ETAT CONSTRUCTION MECANIQUE ET PRODUCTION INTEGR,SETTAT,MAROC,UH2C,2012
apogee_globalins_47829611,1,EEM,DIE,INGENIEUR D ETAT CONSTRUCTION MECANIQUE ET PRODUCTION INTEGR,TIZNIT,MAROC,UH2C,2012
apogee_globalins_47829612,4,EEM,DIE,INGENIEUR D ETAT CONSTRUCTION MECANIQUE ET PRODUCTION INTEGR,KENITRA,MAROC,UH2C,2012
apogee_globalins_47829613,1,EEM,DIE,INGENIEUR D ETAT CONSTRUCTION MECANIQUE ET PRODUCTION INTEGR,SENEGAL,SENEGAL,UH2C,2012
apogee_globalins_47829614,2,EEM,DIE,INGENIEUR D ETAT CONSTRUCTION MECANIQUE ET PRODUCTION INTEGR,TAN-TAN,MAROC,UH2C,2012
apogee_globalins_47829615,1,EEM,DIE,INGENIEUR D ETAT CONSTRUCTION MECANIQUE ET PRODUCTION INTEGR,TETOUAN,MAROC,UH2C,2012
apogee_globalins_47829616,3,EEM,DIE,INGENIEUR D ETAT CONSTRUCTION MECANIQUE ET PRODUCTION INTEGR,KHENIFRA,MAROC,UH2C,2012
apogee_globalins_47829617,2,EEM,DIE,INGENIEUR D ETAT CONSTRUCTION MECANIQUE ET PRODUCTION INTEGR,LAAYOUNE,MAROC,UH2C,2012
apogee_globalins_47829618,1,EEM,DIE,INGENIEUR D ETAT CONSTRUCTION MECANIQUE ET PRODUCTION INTEGR,TAOUNATE,MAROC,UH2C,2012
apogee_globalins_47829619,1,EEM,DIE,INGENIEUR D ETAT CONSTRUCTION MECANIQUE ET PRODUCTION INTEGR,AIN CHOCK,MAROC,UH2C,2012
apogee_globalins_47829620,1,EEM,DIE,INGENIEUR D ETAT CONSTRUCTION MECANIQUE ET PRODUCTION INTEGR,BOULEMANE,MAROC,UH2C,2012
apogee_globalins_47829621,5,EEM,DIE,INGENIEUR D ETAT CONSTRUCTION MECANIQUE ET PRODUCTION INTEGR,EL JADIDA,MAROC,UH2C,2012
apogee_globalins_47829622,1,EEM,DIE,INGENIEUR D ETAT CONSTRUCTION MECANIQUE ET PRODUCTION INTEGR,KHOURIBGA,MAROC,UH2C,2012
apogee_globalins_47829623,2,EEM,DIE,INGENIEUR D ETAT CONSTRUCTION MECANIQUE ET PRODUCTION INTEGR,ERRACHIDIA,MAROC,UH2C,2012
apogee_globalins_47829624,5,EEM,DIE,INGENIEUR D ETAT CONSTRUCTION MECANIQUE ET PRODUCTION INTEGR,FES-MEDINA,MAROC,UH2C,2012
apogee_globalins_47829625,2,EEM,DIE,INGENIEUR D ETAT CONSTRUCTION MECANIQUE ET PRODUCTION INTEGR,MOHAMMADIA,MAROC,UH2C,2012
apogee_globalins_47829626,1,EEM,DIE,INGENIEUR D ETAT CONSTRUCTION MECANIQUE ET PRODUCTION INTEGR,OUARZAZATE,MAROC,UH2C,2012
apogee_globalins_47829627,1,EEM,DIE,INGENIEUR D ETAT CONSTRUCTION MECANIQUE ET PRODUCTION INTEGR,AUTRES pays,AUTRES pays,UH2C,2012
apogee_globalins_47829628,3,EEM,DIE,INGENIEUR D ETAT CONSTRUCTION MECANIQUE ET PRODUCTION INTEGR,BENI MELLAL,MAROC,UH2C,2012
apogee_globalins_47829629,3,EEM,DIE,INGENIEUR D ETAT CONSTRUCTION MECANIQUE ET PRODUCTION INTEGR,OUJDA-ANGAD,MAROC,UH2C,2012
apogee_globalins_47829630,1,EEM,DIE,INGENIEUR D ETAT CONSTRUCTION MECANIQUE ET PRODUCTION INTEGR,OUED ED DAHAB,MAROC,UH2C,2012
apogee_globalins_47829631,1,EEM,DIE,INGENIEUR D ETAT CONSTRUCTION MECANIQUE ET PRODUCTION INTEGR,SALA ALJADIDA,MAROC,UH2C,2012
apogee_globalins_47829632,5,EEM,DIE,INGENIEUR D ETAT CONSTRUCTION MECANIQUE ET PRODUCTION INTEGR,CASABLANCA ANFA,MAROC,UH2C,2012
apogee_globalins_47829633,3,EEM,DIE,INGENIEUR D ETAT CONSTRUCTION MECANIQUE ET PRODUCTION INTEGR,FAHS BNI MAKADA,MAROC,UH2C,2012
apogee_globalins_47829634,3,EEM,DIE,INGENIEUR D ETAT CONSTRUCTION MECANIQUE ET PRODUCTION INTEGR,MARRAKECH-MEDINA,MAROC,UH2C,2012
apogee_globalins_47829635,1,EEM,DIE,INGENIEUR D ETAT CONSTRUCTION MECANIQUE ET PRODUCTION INTEGR,MARRAKECH-MENARA,MAROC,UH2C,2012
apogee_globalins_47829636,1,EEM,DIE,INGENIEUR D ETAT CONSTRUCTION MECANIQUE ET PRODUCTION INTEGR,MEKNES-EL-MENZEH,MAROC,UH2C,2012
apogee_globalins_47829637,5,EEM,DIE,INGENIEUR D ETAT CONSTRUCTION MECANIQUE ET PRODUCTION INTEGR,AGADIR IDA-TANANE,MAROC,UH2C,2012
apogee_globalins_47829638,1,EEM,DIE,INGENIEUR D ETAT CONSTRUCTION MECANIQUE ET PRODUCTION INTEGR,KELAAT  ESSRAGHNA,MAROC,UH2C,2012
apogee_globalins_47829639,3,EEM,DIE,INGENIEUR D ETAT CONSTRUCTION MECANIQUE ET PRODUCTION INTEGR,MEKNES-AL-ISMAILIA,MAROC,UH2C,2012
apogee_globalins_47829640,2,EEM,DIE,INGENIEUR D ETAT CONSTRUCTION MECANIQUE ET PRODUCTION INTEGR,AL FIDA DERB SULTAN,MAROC,UH2C,2012
apogee_globalins_47829641,1,EEM,DIE,INGENIEUR D ETAT CONSTRUCTION MECANIQUE ET PRODUCTION INTEGR,INZEGANE-AIT-MELLOUL,MAROC,UH2C,2012
apogee_globalins_47829642,3,EEM,DIE,INGENIEUR D ETAT CONSTRUCTION MECANIQUE ET PRODUCTION INTEGR,AIN CHOCK HAY HASSANI,MAROC,UH2C,2012
apogee_globalins_47829643,3,EEM,DIE,INGENIEUR D ETAT CONSTRUCTION MECANIQUE ET PRODUCTION INTEGR,SIDI BERNOUSSI ZENATA,MAROC,UH2C,2012
apogee_globalins_47829644,1,EEM,DIE,INGENIEUR D ETAT CONSTRUCTION MECANIQUE ET PRODUCTION INTEGR,ZOUAGHA - MOULAY-YACOUB,MAROC,UH2C,2012
apogee_globalins_47829645,3,EEM,DIE,INGENIEUR D ETAT CONSTRUCTION MECANIQUE ET PRODUCTION INTEGR,FES-EL-JADID-DAR DBIBAGH,MAROC,UH2C,2012
apogee_globalins_47829646,1,EEM,DIE,INGENIEUR D ETAT CONSTRUCTION MECANIQUE ET PRODUCTION INTEGR,FES-EL-JADID-DAR DBIBAGH,AFGHANISTAN,UH2C,2012
apogee_globalins_47829647,2,EEM,DIE,INGENIEUR D ETAT CONSTRUCTION MECANIQUE ET PRODUCTION INTEGR,MOULAY RCHID SIDI OTMANE,MAROC,UH2C,2012
apogee_globalins_47829648,1,EEM,DIE,INGENIEUR D ETAT GENIE DES SYSTEMES AUTOMATIQUES INDUSTRIELS,SAFI,MAROC,UH2C,2012
apogee_globalins_47829649,1,EEM,DIE,INGENIEUR D ETAT GENIE DES SYSTEMES AUTOMATIQUES INDUSTRIELS,RABAT,MAROC,UH2C,2012
apogee_globalins_47829650,1,EEM,DIE,INGENIEUR D ETAT GENIE DES SYSTEMES AUTOMATIQUES INDUSTRIELS,IFRANE,MAROC,UH2C,2012
apogee_globalins_47829651,1,EEM,DIE,INGENIEUR D ETAT GENIE DES SYSTEMES AUTOMATIQUES INDUSTRIELS,SETTAT,MAROC,UH2C,2012
apogee_globalins_47829652,3,EEM,DIE,INGENIEUR D ETAT GENIE DES SYSTEMES AUTOMATIQUES INDUSTRIELS,TANGER,MAROC,UH2C,2012
apogee_globalins_47829653,1,EEM,DIE,INGENIEUR D ETAT GENIE DES SYSTEMES AUTOMATIQUES INDUSTRIELS,TETOUAN,MAROC,UH2C,2012
apogee_globalins_47829654,1,EEM,DIE,INGENIEUR D ETAT GENIE DES SYSTEMES AUTOMATIQUES INDUSTRIELS,ERRACHIDIA,MAROC,UH2C,2012
apogee_globalins_47829655,1,EEM,DIE,INGENIEUR D ETAT GENIE DES SYSTEMES AUTOMATIQUES INDUSTRIELS,OUARZAZATE,MAROC,UH2C,2012
apogee_globalins_47829656,1,EEM,DIE,INGENIEUR D ETAT GENIE DES SYSTEMES AUTOMATIQUES INDUSTRIELS,TAROUDANNT,MAROC,UH2C,2012
apogee_globalins_47829657,1,EEM,DIE,INGENIEUR D ETAT GENIE DES SYSTEMES AUTOMATIQUES INDUSTRIELS,OUJDA-ANGAD,MAROC,UH2C,2012
apogee_globalins_47829658,1,EEM,DIE,INGENIEUR D ETAT GENIE DES SYSTEMES AUTOMATIQUES INDUSTRIELS,Sidi Slimane,MAROC,UH2C,2012
apogee_globalins_47829659,2,EEM,DIE,INGENIEUR D ETAT GENIE DES SYSTEMES AUTOMATIQUES INDUSTRIELS,CASABLANCA ANFA,MAROC,UH2C,2012
apogee_globalins_47829660,5,EEM,DIE,INGENIEUR D ETAT GENIE DES SYSTEMES AUTOMATIQUES INDUSTRIELS,MARRAKECH-MEDINA,MAROC,UH2C,2012
apogee_globalins_47829661,1,EEM,DIE,INGENIEUR D ETAT GENIE DES SYSTEMES AUTOMATIQUES INDUSTRIELS,KELAAT  ESSRAGHNA,MAROC,UH2C,2012
apogee_globalins_47829662,1,EEM,DIE,INGENIEUR D ETAT GENIE DES SYSTEMES AUTOMATIQUES INDUSTRIELS,BEN MSICK MEDIOUNA,MAROC,UH2C,2012
apogee_globalins_47829663,1,EEM,DIE,INGENIEUR D ETAT GENIE DES SYSTEMES AUTOMATIQUES INDUSTRIELS,SIDI BERNOUSSI ZENATA,MAROC,UH2C,2012
apogee_globalins_47829664,2,EEM,DIE,INGENIEUR D ETAT GENIE DES SYSTEMES AUTOMATIQUES INDUSTRIELS,FES-EL-JADID-DAR DBIBAGH,MAROC,UH2C,2012
apogee_globalins_47829665,6,EEM,DIE,INGENIEUR D ETAT QUALITE MAINTENANCE ET SECURITE INDUSTRIELL,SAFI,MAROC,UH2C,2012
apogee_globalins_47829666,1,EEM,DIE,INGENIEUR D ETAT QUALITE MAINTENANCE ET SECURITE INDUSTRIELL,TATA,MAROC,UH2C,2012
apogee_globalins_47829667,3,EEM,DIE,INGENIEUR D ETAT QUALITE MAINTENANCE ET SECURITE INDUSTRIELL,MAROC,MAROC,UH2C,2012
apogee_globalins_47829668,1,EEM,DIE,INGENIEUR D ETAT QUALITE MAINTENANCE ET SECURITE INDUSTRIELL,NADOR,MAROC,UH2C,2012
apogee_globalins_47829669,1,EEM,DIE,INGENIEUR D ETAT QUALITE MAINTENANCE ET SECURITE INDUSTRIELL,RABAT,MAROC,UH2C,2012
apogee_globalins_47829670,1,EEM,DIE,INGENIEUR D ETAT QUALITE MAINTENANCE ET SECURITE INDUSTRIELL,IFRANE,MAROC,UH2C,2012
apogee_globalins_47829671,1,EEM,DIE,INGENIEUR D ETAT QUALITE MAINTENANCE ET SECURITE INDUSTRIELL,SEFROU,MAROC,UH2C,2012
apogee_globalins_47829672,3,EEM,DIE,INGENIEUR D ETAT QUALITE MAINTENANCE ET SECURITE INDUSTRIELL,SETTAT,MAROC,UH2C,2012
apogee_globalins_47829673,4,EEM,DIE,INGENIEUR D ETAT QUALITE MAINTENANCE ET SECURITE INDUSTRIELL,KENITRA,MAROC,UH2C,2012
apogee_globalins_47829674,1,EEM,DIE,INGENIEUR D ETAT QUALITE MAINTENANCE ET SECURITE INDUSTRIELL,LARACHE,MAROC,UH2C,2012
apogee_globalins_47829675,1,EEM,DIE,INGENIEUR D ETAT QUALITE MAINTENANCE ET SECURITE INDUSTRIELL,TAN-TAN,MAROC,UH2C,2012
apogee_globalins_47829676,1,EEM,DIE,INGENIEUR D ETAT QUALITE MAINTENANCE ET SECURITE INDUSTRIELL,BOUJDOUR,MAROC,UH2C,2012
apogee_globalins_47829677,1,EEM,DIE,INGENIEUR D ETAT QUALITE MAINTENANCE ET SECURITE INDUSTRIELL,KHENIFRA,MAROC,UH2C,2012
apogee_globalins_47829678,4,EEM,DIE,INGENIEUR D ETAT QUALITE MAINTENANCE ET SECURITE INDUSTRIELL,LAAYOUNE,MAROC,UH2C,2012
apogee_globalins_47829679,1,EEM,DIE,INGENIEUR D ETAT QUALITE MAINTENANCE ET SECURITE INDUSTRIELL,TAOURIRT,MAROC,UH2C,2012
apogee_globalins_47829680,3,EEM,DIE,INGENIEUR D ETAT QUALITE MAINTENANCE ET SECURITE INDUSTRIELL,EL JADIDA,MAROC,UH2C,2012
apogee_globalins_47829681,1,EEM,DIE,INGENIEUR D ETAT QUALITE MAINTENANCE ET SECURITE INDUSTRIELL,KHOURIBGA,MAROC,UH2C,2012
apogee_globalins_47829682,3,EEM,DIE,INGENIEUR D ETAT QUALITE MAINTENANCE ET SECURITE INDUSTRIELL,ERRACHIDIA,MAROC,UH2C,2012
apogee_globalins_47829683,1,EEM,DIE,INGENIEUR D ETAT QUALITE MAINTENANCE ET SECURITE INDUSTRIELL,FES-MEDINA,MAROC,UH2C,2012
apogee_globalins_47829684,1,EEM,DIE,INGENIEUR D ETAT QUALITE MAINTENANCE ET SECURITE INDUSTRIELL,OUARZAZATE,MAROC,UH2C,2012
apogee_globalins_47829685,2,EEM,DIE,INGENIEUR D ETAT QUALITE MAINTENANCE ET SECURITE INDUSTRIELL,TAROUDANNT,MAROC,UH2C,2012
apogee_globalins_47829686,1,EEM,DIE,INGENIEUR D ETAT QUALITE MAINTENANCE ET SECURITE INDUSTRIELL,BENI MELLAL,MAROC,UH2C,2012
apogee_globalins_47829687,1,EEM,DIE,INGENIEUR D ETAT QUALITE MAINTENANCE ET SECURITE INDUSTRIELL,BENI MELLAL,AFGHANISTAN,UH2C,2012
apogee_globalins_47829688,2,EEM,DIE,INGENIEUR D ETAT QUALITE MAINTENANCE ET SECURITE INDUSTRIELL,OUJDA-ANGAD,MAROC,UH2C,2012
apogee_globalins_47829689,1,EEM,DIE,INGENIEUR D ETAT QUALITE MAINTENANCE ET SECURITE INDUSTRIELL,OUED ED DAHAB,MAROC,UH2C,2012
apogee_globalins_47829690,6,EEM,DIE,INGENIEUR D ETAT QUALITE MAINTENANCE ET SECURITE INDUSTRIELL,CASABLANCA ANFA,MAROC,UH2C,2012
apogee_globalins_47829691,3,EEM,DIE,INGENIEUR D ETAT QUALITE MAINTENANCE ET SECURITE INDUSTRIELL,FAHS BNI MAKADA,MAROC,UH2C,2012
apogee_globalins_47829692,4,EEM,DIE,INGENIEUR D ETAT QUALITE MAINTENANCE ET SECURITE INDUSTRIELL,MARRAKECH-MEDINA,MAROC,UH2C,2012
apogee_globalins_47829693,5,EEM,DIE,INGENIEUR D ETAT QUALITE MAINTENANCE ET SECURITE INDUSTRIELL,MARRAKECH-MENARA,MAROC,UH2C,2012
apogee_globalins_47829694,1,EEM,DIE,INGENIEUR D ETAT QUALITE MAINTENANCE ET SECURITE INDUSTRIELL,MEKNES-EL-MENZEH,MAROC,UH2C,2012
apogee_globalins_47829695,6,EEM,DIE,INGENIEUR D ETAT QUALITE MAINTENANCE ET SECURITE INDUSTRIELL,AGADIR IDA-TANANE,MAROC,UH2C,2012
apogee_globalins_47829696,2,EEM,DIE,INGENIEUR D ETAT QUALITE MAINTENANCE ET SECURITE INDUSTRIELL,KELAAT  ESSRAGHNA,MAROC,UH2C,2012
apogee_globalins_47829697,1,EEM,DIE,INGENIEUR D ETAT QUALITE MAINTENANCE ET SECURITE INDUSTRIELL,BEN MSICK MEDIOUNA,MAROC,UH2C,2012
apogee_globalins_47829698,2,EEM,DIE,INGENIEUR D ETAT QUALITE MAINTENANCE ET SECURITE INDUSTRIELL,MEKNES-AL-ISMAILIA,MAROC,UH2C,2012
apogee_globalins_47829699,2,EEM,DIE,INGENIEUR D ETAT QUALITE MAINTENANCE ET SECURITE INDUSTRIELL,AL FIDA DERB SULTAN,MAROC,UH2C,2012
apogee_globalins_47829700,1,EEM,DIE,INGENIEUR D ETAT QUALITE MAINTENANCE ET SECURITE INDUSTRIELL,INZEGANE-AIT-MELLOUL,AFGHANISTAN,UH2C,2012
apogee_globalins_47829701,5,EEM,DIE,INGENIEUR D ETAT QUALITE MAINTENANCE ET SECURITE INDUSTRIELL,AIN CHOCK HAY HASSANI,MAROC,UH2C,2012
apogee_globalins_47829702,1,EEM,DIE,INGENIEUR D ETAT QUALITE MAINTENANCE ET SECURITE INDUSTRIELL,AIN CHOCK HAY HASSANI,AFGHANISTAN,UH2C,2012
apogee_globalins_47829703,2,EEM,DIE,INGENIEUR D ETAT QUALITE MAINTENANCE ET SECURITE INDUSTRIELL,SIDI BERNOUSSI ZENATA,MAROC,UH2C,2012
apogee_globalins_47829704,3,EEM,DIE,INGENIEUR D ETAT QUALITE MAINTENANCE ET SECURITE INDUSTRIELL,AIN SEBAA HAY MOHAMMEDI,MAROC,UH2C,2012
apogee_globalins_47829705,2,EEM,DIE,INGENIEUR D ETAT QUALITE MAINTENANCE ET SECURITE INDUSTRIELL,FES-EL-JADID-DAR DBIBAGH,MAROC,UH2C,2012
apogee_globalins_47829706,1,FOC,Doct dent,Doctorat en Médecine Dentaire,MALI,MALI,UH2C,2012
apogee_globalins_47829707,7,FOC,Doct dent,Doctorat en Médecine Dentaire,SAFI,MAROC,UH2C,2012
apogee_globalins_47829708,1,FOC,Doct dent,Doctorat en Médecine Dentaire,CONGO,CONGO,UH2C,2012
apogee_globalins_47829709,1,FOC,Doct dent,Doctorat en Médecine Dentaire,MAROC,FRANCE,UH2C,2012
apogee_globalins_47829710,1,FOC,Doct dent,Doctorat en Médecine Dentaire,MAROC,MAURITANIE,UH2C,2012
apogee_globalins_47829711,2,FOC,Doct dent,Doctorat en Médecine Dentaire,autres,MAROC,UH2C,2012
apogee_globalins_47829712,5,FOC,Doct dent,Doctorat en Médecine Dentaire,TIZNIT,MAROC,UH2C,2012
apogee_globalins_47829713,1,FOC,Doct dent,Doctorat en Médecine Dentaire,TANGER,MAROC,UH2C,2012
apogee_globalins_47829714,39,FOC,Doct dent,Doctorat en Médecine Dentaire,SETTAT,MAROC,UH2C,2012
apogee_globalins_47829715,1,FOC,Doct dent,Doctorat en Médecine Dentaire,RHAMNA,MAROC,UH2C,2012
apogee_globalins_47829716,1,FOC,Doct dent,Doctorat en Médecine Dentaire,MEKNES,PALESTINE,UH2C,2012
apogee_globalins_47829717,1,FOC,Doct dent,Doctorat en Médecine Dentaire,FRANCE,MAROC,UH2C,2012
apogee_globalins_47829718,2,FOC,Doct dent,Doctorat en Médecine Dentaire,AZILAL,MAROC,UH2C,2012
apogee_globalins_47829719,1,FOC,Doct dent,Doctorat en Médecine Dentaire,RABAT,MAROC,UH2C,2012
apogee_globalins_47829720,1,FOC,Doct dent,Doctorat en Médecine Dentaire,NOUASSER,MAROC,UH2C,2012
apogee_globalins_47829721,3,FOC,Doct dent,Doctorat en Médecine Dentaire,LAAYOUNE,MAROC,UH2C,2012
apogee_globalins_47829722,1,FOC,Doct dent,Doctorat en Médecine Dentaire,JORDANIE,JORDANIE,UH2C,2012
apogee_globalins_47829723,1,FOC,Doct dent,Doctorat en Médecine Dentaire,DJIBOUTI,DJIBOUTI,UH2C,2012
apogee_globalins_47829724,11,FOC,Doct dent,Doctorat en Médecine Dentaire,TUNISIE,TUNISIE,UH2C,2012
apogee_globalins_47829725,1,FOC,Doct dent,Doctorat en Médecine Dentaire,TAN-TAN,MAROC,UH2C,2012
apogee_globalins_47829726,1,FOC,Doct dent,Doctorat en Médecine Dentaire,SENEGAL,SENEGAL,UH2C,2012
apogee_globalins_47829727,2,FOC,Doct dent,Doctorat en Médecine Dentaire,GUELMIM,MAROC,UH2C,2012
apogee_globalins_47829728,1,FOC,Doct dent,Doctorat en Médecine Dentaire,BURUNDI,BURUNDI,UH2C,2012
apogee_globalins_47829729,3,FOC,Doct dent,Doctorat en Médecine Dentaire,PALESTINE,PALESTINE,UH2C,2012
apogee_globalins_47829730,1,FOC,Doct dent,Doctorat en Médecine Dentaire,MARRAKECH,FRANCE,UH2C,2012
apogee_globalins_47829731,22,FOC,Doct dent,Doctorat en Médecine Dentaire,MARRAKECH,MAROC,UH2C,2012
apogee_globalins_47829732,18,FOC,Doct dent,Doctorat en Médecine Dentaire,KHOURIBGA,MAROC,UH2C,2012
apogee_globalins_47829733,4,FOC,Doct dent,Doctorat en Médecine Dentaire,ESSAOUIRA,MAROC,UH2C,2012
apogee_globalins_47829734,20,FOC,Doct dent,Doctorat en Médecine Dentaire,EL JADIDA,MAROC,UH2C,2012
